"Time Scaled","S0 CASSCF 2R","S1 CASSCF 2R","S0 CASSCF 2R Scaled","S1 CASSCF 2R Scaled","S0 CASSCF 2R Scaled CASPT2","S1 CASSCF 2R Scaled CASPT2","S0 CASSCF Energy","S1 CASSCF Energy","S2 CASSCF Energy","S0 CASPT2 Energy","S1 CASPT2 Energy","S2 CASPT2 Energy","Scaled S0 CASSCF Energy","Scaled S1 CASSCF Energy","Scaled S2 CASSCF Energy","Scaled S0 CASPT2 Energy","Scaled S1 CASPT2 Energy",,"Scaled S2 CASPT2 Energy","S0 Mulliken Charge","S1 Mulliken Charge","S2 Mulliken Charge","Oscillator Strength S0S1","Oscillator Strength S0S2","Oscillator Strength S1S2","Reactive TORS","Reactive HOOP","HOOP in phase","TAU overlap","full-BLA","beta-BLA","rpsb-BLA"
299.7571,-868.983751978,-868.922510914,23.6,62.1,15.8,41.5,-868.97847,-868.918824,-868.879085,-871.745682,-871.691131,-871.65778,27.2,64.6,89.6,12.6,46.8,34.2,67.8,0.3578,0.3975,0.5799,1.573036,0.535925,0.250221,-19.896,-12.605,-3.6455,-16.2505,-0.056,-0.052,-0.019
300.9806,-868.985282784,-868.922428704,22.7,62.1,15.1,41.5,-868.97806,-868.918793,-868.879303,-871.74593,-871.691725,-871.658514,27.5,64.7,89.4,12.5,46.5,34,67.3,0.3595,0.3966,0.5809,1.569974,0.538618,0.251641,-19.721,-12.33,-3.6955,-16.0255,-0.057,-0.053,-0.021
302.2041,-868.986301117,-868.921886787,22,62.5,14.7,41.7,-868.97857,-868.919296,-868.880384,-871.746492,-871.692458,-871.659556,27.2,64.3,88.8,12.1,46,33.9,66.7,0.3665,0.3912,0.5827,1.563641,0.53805,0.250392,-19.531,-12.088,-3.72150000000001,-15.8095,-0.056,-0.054,-0.015
303.4276,-868.986178002,-868.920405702,22.1,63.4,14.8,42.3,-868.979328,-868.919731,-868.881584,-871.746774,-871.692712,-871.660271,26.7,64.1,88,11.9,45.9,34,66.2,0.376,0.3829,0.5837,1.559078,0.533637,0.243248,-19.33,-11.888,-3.721,-15.609,-0.054,-0.054,-0.002
304.6511,-868.985428416,-868.91861081,22.6,64.5,15.1,43.1,-868.980182,-868.920032,-868.882787,-871.746761,-871.692568,-871.660605,26.1,63.9,87.3,11.9,45.9,34,66,0.3886,0.3725,0.5842,1.549624,0.528541,0.236051,-19.121,-11.734,-3.6935,-15.4275,-0.05,-0.055,0.015
305.8746,-868.985411065,-868.917981718,22.6,64.9,15.1,43.4,-868.980483,-868.919667,-868.88318,-871.746035,-871.691628,-871.660075,26,64.1,87,12.4,46.5,34.1,66.3,0.4001,0.3621,0.5837,1.539926,0.522766,0.228728,-18.908,-11.635,-3.6365,-15.2715,-0.045,-0.055,0.034
307.0981,-868.986086842,-868.918531432,22.2,64.6,14.8,43.1,-868.980309,-868.918786,-868.882912,-871.74496,-871.690359,-871.65906,26.1,64.7,87.2,13.1,47.3,34.2,67,0.4112,0.3518,0.5829,1.526231,0.517655,0.224789,-18.692,-11.592,-3.55,-15.142,-0.041,-0.055,0.053
308.3216,-868.986500289,-868.919396359,21.9,64,14.6,42.8,-868.979754,-868.917634,-868.882044,-871.743862,-871.689102,-871.657862,26.4,65.4,87.7,13.8,48.1,34.3,67.7,0.4189,0.3429,0.5806,1.511758,0.513608,0.224105,-18.474,-11.608,-3.43299999999999,-15.041,-0.037,-0.056,0.071
309.5451,-868.987270313,-868.921090077,21.4,63,14.3,42.1,-868.978927,-868.916206,-868.88093,-871.74274,-871.688114,-871.656602,26.9,66.3,88.4,14.5,48.7,34.2,68.5,0.4313,0.3348,0.5806,1.479251,0.515095,0.234922,-18.255,-11.659,-3.298,-14.957,-0.034,-0.057,0.085
310.7686,-868.9872726,-868.922426603,21.4,62.1,14.3,41.5,-868.978388,-868.915359,-868.879952,-871.742182,-871.687761,-871.65578,27.3,66.8,89,14.8,49,34.2,69,0.4392,0.3297,0.5803,1.449821,0.517555,0.247858,-18.033,-11.738,-3.14749999999999,-14.8855,-0.032,-0.059,0.094
311.9921,-868.986884406,-868.923471206,21.7,61.5,14.5,41.1,-868.978253,-868.915368,-868.879298,-871.742165,-871.687996,-871.655332,27.4,66.8,89.4,14.8,48.8,34,69.3,0.4412,0.3282,0.5796,1.430755,0.518664,0.260034,-17.81,-11.834,-2.988,-14.822,-0.033,-0.06,0.096
313.2156,-868.985826534,-868.923707411,22.3,61.3,14.9,41,-868.978561,-868.916199,-868.879103,-871.742485,-871.68872,-871.655095,27.2,66.3,89.6,14.6,48.4,33.8,69.5,0.4386,0.3286,0.5786,1.417024,0.519008,0.273605,-17.584,-11.936,-2.824,-14.76,-0.035,-0.062,0.09
314.4391,-868.983780228,-868.922612613,23.6,62,15.8,41.4,-868.97942,-868.917894,-868.87952,-871.743188,-871.689954,-871.655149,26.6,65.2,89.3,14.2,47.6,33.4,69.4,0.4332,0.332,0.5781,1.409697,0.518583,0.287026,-17.357,-12.033,-2.66200000000001,-14.695,-0.038,-0.063,0.078
315.6626,-868.981667875,-868.921149443,24.9,62.9,16.7,42,-868.979968,-868.919705,-868.879543,-871.74371,-871.690788,-871.654896,26.3,64.1,89.3,13.8,47.1,33.3,69.6,0.4183,0.3389,0.5761,1.424279,0.515641,0.291716,-17.131,-12.114,-2.5085,-14.6225,-0.042,-0.064,0.061
316.8861,-868.980211158,-868.920197844,25.9,63.5,17.3,42.4,-868.98016,-868.920953,-868.879286,-871.743868,-871.691243,-871.65437,26.2,63.3,89.5,13.8,46.8,33,69.9,0.4039,0.3482,0.5746,1.437868,0.514715,0.296402,-16.906,-12.182,-2.36200000000001,-14.544,-0.047,-0.064,0.04
318.1096,-868.979806574,-868.920191852,26.1,63.5,17.4,42.4,-868.979677,-868.921293,-868.878296,-871.743668,-871.691018,-871.653655,26.5,63.1,90.1,13.9,46.9,33,70.4,0.3861,0.3605,0.5724,1.461482,0.513775,0.294515,-16.684,-12.23,-2.227,-14.457,-0.051,-0.064,0.019
319.3331,-868.980148735,-868.920852131,25.9,63.1,17.3,42.2,-868.978488,-868.920339,-868.876994,-871.742991,-871.690309,-871.652814,27.2,63.7,90.9,14.3,47.4,33.1,70.9,0.379,0.3703,0.5729,1.470355,0.515026,0.296025,-16.468,-12.25,-2.10899999999999,-14.359,-0.054,-0.062,0
320.5566,-868.980660685,-868.921501793,25.6,62.7,17.1,41.9,-868.978059,-868.919645,-868.876554,-871.743411,-871.690384,-871.653354,27.5,64.1,91.2,14,47.3,33.3,70.5,0.373,0.3774,0.5725,1.48423,0.514281,0.290226,-16.263,-12.254,-2.00450000000001,-14.2585,-0.055,-0.059,-0.015
321.7801,-868.981250085,-868.922074223,25.2,62.3,16.8,41.6,-868.978153,-868.918888,-868.876862,-871.744263,-871.690669,-871.654624,27.4,64.6,91,13.5,47.1,33.6,69.8,0.3742,0.38,0.5735,1.496918,0.510729,0.27941,-16.069,-12.235,-1.91699999999999,-14.152,-0.054,-0.055,-0.023
323.0036,-868.981272596,-868.921962792,25.2,62.4,16.8,41.7,-868.978823,-868.918133,-868.877846,-871.745269,-871.690817,-871.656275,27,65.1,90.4,12.9,47,34.1,68.7,0.3799,0.3785,0.5746,1.513446,0.5028,0.261369,-15.89,-12.186,-1.85199999999999,-14.038,-0.051,-0.05,-0.023
324.2271,-868.980841944,-868.921320237,25.5,62.8,17,42,-868.980492,-868.917841,-868.879947,-871.746583,-871.691066,-871.658387,25.9,65.3,89,12,46.9,34.9,67.4,0.3915,0.3722,0.5765,1.528134,0.491272,0.239437,-15.729,-12.099,-1.81500000000001,-13.914,-0.045,-0.044,-0.017
325.4506,-868.980064693,-868.920332107,26,63.4,17.3,42.4,-868.983129,-868.918089,-868.882972,-871.748095,-871.691341,-871.660757,24.3,65.1,87.1,11.1,46.7,35.6,65.9,0.4065,0.3628,0.5785,1.543793,0.475842,0.214963,-15.588,-11.964,-1.812,-13.776,-0.038,-0.038,-0.004
326.6741,-868.979040442,-868.919164597,26.6,64.2,17.8,42.9,-868.986024,-868.918586,-868.885993,-871.749538,-871.691275,-871.662927,22.5,64.8,85.2,10.2,46.8,36.6,64.5,0.4167,0.3526,0.579,1.57906,0.449572,0.183317,-15.471,-11.77,-1.8505,-13.6205,-0.03,-0.032,0.013
327.8976,-868.978352913,-868.918471757,27,64.6,18.1,43.2,-868.988135,-868.918214,-868.888244,-871.750012,-871.690406,-871.664065,21.2,65,83.8,9.9,47.3,37.4,63.8,0.4304,0.3412,0.5807,1.604803,0.423391,0.156995,-15.381,-11.505,-1.938,-13.443,-0.022,-0.027,0.032
329.1211,-868.978161811,-868.918492642,27.1,64.6,18.1,43.1,-868.989211,-868.916936,-868.889415,-871.749729,-871.689,-871.664342,20.5,65.8,83.1,10.1,48.2,38.1,63.7,0.4446,0.33,0.5833,1.624428,0.398625,0.135436,-15.32,-11.165,-2.0775,-13.2425,-0.014,-0.022,0.05
330.3446,-868.978505035,-868.91929519,26.9,64.1,18,42.8,-868.989957,-868.915761,-868.890153,-871.749788,-871.688158,-871.664807,20,66.6,82.6,10,48.7,38.7,63.4,0.4548,0.3197,0.5848,1.643535,0.375543,0.118543,-15.291,-10.752,-2.26949999999999,-13.0215,-0.008,-0.018,0.066
331.5681,-868.979501029,-868.920934452,26.3,63.1,17.6,42.1,-868.990811,-868.91517,-868.890991,-871.750566,-871.688318,-871.665868,19.5,66.9,82.1,9.5,48.6,39.1,62.7,0.4637,0.3127,0.5874,1.655581,0.359886,0.107862,-15.293,-10.271,-2.51100000000001,-12.782,-0.004,-0.016,0.077
332.7916,-868.980315554,-868.922443654,25.8,62.1,17.2,41.5,-868.991601,-868.915228,-868.891806,-871.751797,-871.689287,-871.667269,19,66.9,81.6,8.8,48,39.2,61.8,0.4685,0.3091,0.589,1.659964,0.355023,0.104024,-15.323,-9.74199999999999,-2.79050000000001,-12.5325,-0.002,-0.015,0.083
334.0151,-868.980850946,-868.92342284,25.5,61.5,17,41.1,-868.991901,-868.915653,-868.89221,-871.752722,-871.690343,-871.668232,18.8,66.6,81.3,8.2,47.3,39.1,61.2,0.4688,0.3099,0.5898,1.658964,0.361164,0.106891,-15.377,-9.191,-3.093,-12.284,-0.003,-0.016,0.083
335.2386,-868.980700644,-868.9233763,25.6,61.5,17.1,41.1,-868.991622,-868.916508,-868.892137,-871.753055,-871.691173,-871.668475,19,66.1,81.4,8,46.8,38.8,61.1,0.4614,0.313,0.5876,1.65634,0.376213,0.115281,-15.451,-8.65199999999999,-3.3995,-12.0515,-0.006,-0.019,0.075
336.4621,-868.979806746,-868.922229437,26.1,62.2,17.4,41.6,-868.991097,-868.918057,-868.891846,-871.753002,-871.691997,-871.668136,19.3,65.1,81.6,8,46.3,38.3,61.3,0.4478,0.3197,0.5836,1.653358,0.398044,0.129149,-15.538,-8.15199999999999,-3.69300000000001,-11.845,-0.012,-0.023,0.062
337.6855,-868.979538718,-868.921371467,26.3,62.8,17.6,41.9,-868.989934,-868.919651,-868.890843,-871.752188,-871.692388,-871.666825,20,64.1,82.2,8.5,46.1,37.6,62.1,0.4289,0.329,0.5789,1.647547,0.424993,0.148562,-15.636,-7.715,-3.9605,-11.6755,-0.02,-0.029,0.045
338.909,-868.979636213,-868.920597628,26.2,63.3,17.5,42.3,-868.987416,-868.920226,-868.88836,-871.750042,-871.69173,-871.664024,21.6,63.8,83.8,9.9,46.5,36.6,63.9,0.4081,0.3394,0.5737,1.632131,0.456175,0.17467,-15.738,-7.358,-4.19,-11.548,-0.03,-0.036,0.027
340.1325,-868.980152993,-868.91993663,25.9,63.7,17.3,42.5,-868.983927,-868.919886,-868.884725,-871.747185,-871.690479,-871.660405,23.8,64,86,11.7,47.3,35.6,66.1,0.3873,0.3515,0.5698,1.61093,0.486537,0.206131,-15.841,-7.09899999999999,-4.37100000000001,-11.47,-0.04,-0.045,0.009
341.356,-868.981586173,-868.919876653,25,63.7,16.7,42.6,-868.979987,-868.918905,-868.880547,-871.744254,-871.689235,-871.656736,26.3,64.6,88.7,13.5,48,34.5,68.4,0.3709,0.3616,0.567,1.581656,0.512725,0.243483,-15.94,-6.95099999999999,-4.4945,-11.4455,-0.049,-0.053,-0.005
342.5795,-868.983927628,-868.920438664,23.5,63.4,15.7,42.3,-868.976468,-868.917993,-868.876855,-871.742065,-871.688711,-871.653945,28.5,65.2,91,14.9,48.4,33.5,70.2,0.3616,0.3682,0.5657,1.545381,0.5319,0.285139,-16.032,-6.91999999999999,-4.55600000000001,-11.476,-0.058,-0.062,-0.015
343.803,-868.986534122,-868.921097425,21.9,63,14.6,42.1,-868.973487,-868.917164,-868.873816,-871.740463,-871.688612,-871.651915,30.3,65.7,92.9,15.9,48.4,32.5,71.5,0.3587,0.3703,0.5656,1.507765,0.542043,0.32512,-16.112,-7.00800000000001,-4.55199999999999,-11.56,-0.064,-0.07,-0.018
345.0265,-868.988385808,-868.920990989,20.7,63,13.8,42.1,-868.971151,-868.916382,-868.871503,-871.739073,-871.688454,-871.650304,31.8,66.2,94.3,16.8,48.5,31.7,72.5,0.3621,0.3674,0.5663,1.47381,0.543027,0.356195,-16.177,-7.21799999999999,-4.4795,-11.6975,-0.069,-0.077,-0.014
346.25,-868.98921138,-868.920029788,20.2,63.6,13.5,42.5,-868.970403,-868.916479,-868.870951,-871.738598,-871.688898,-871.649791,32.3,66.1,94.7,17.1,48.2,31.1,72.8,0.3721,0.36,0.5677,1.439208,0.538752,0.376594,-16.224,-7.54599999999999,-4.339,-11.885,-0.07,-0.082,-0.004
347.4735,-868.989760083,-868.919064875,19.9,64.2,13.3,42.9,-868.970933,-868.917176,-868.871829,-871.738622,-871.689482,-871.650018,31.9,65.7,94.1,17,47.9,30.9,72.6,0.3859,0.3495,0.5692,1.406528,0.532546,0.383595,-16.254,-7.982,-4.136,-12.118,-0.069,-0.085,0.012
348.697,-868.990453246,-868.918645001,19.4,64.5,13,43.1,-868.971844,-868.917546,-868.873223,-871.738354,-871.689427,-871.650205,31.4,65.4,93.3,17.2,47.9,30.7,72.5,0.4033,0.3382,0.5708,1.37359,0.527217,0.381034,-16.268,-8.52000000000001,-3.874,-12.394,-0.066,-0.086,0.031
349.9205,-868.991146934,-868.918800044,19,64.4,12.7,43,-868.97259,-868.917147,-868.874532,-871.737602,-871.688565,-871.650159,30.9,65.7,92.4,17.7,48.5,30.8,72.6,0.4214,0.3277,0.5717,1.340345,0.524597,0.372669,-16.269,-9.14500000000001,-3.562,-12.707,-0.061,-0.086,0.052
351.144,-868.991430441,-868.919247611,18.8,64.1,12.6,42.8,-868.973534,-868.916525,-868.875999,-871.737239,-871.687704,-871.650614,30.3,66.1,91.5,17.9,49,31.1,72.3,0.4379,0.3216,0.5722,1.315328,0.52485,0.3586,-16.261,-9.84700000000001,-3.20699999999999,-13.054,-0.055,-0.083,0.07
352.3675,-868.991235169,-868.920002148,18.9,63.6,12.7,42.5,-868.974761,-868.915917,-868.877681,-871.737603,-871.687332,-871.651844,29.5,66.5,90.5,17.7,49.2,31.5,71.5,0.4523,0.3189,0.5726,1.295654,0.527636,0.343356,-16.247,-10.603,-2.822,-13.425,-0.049,-0.079,0.085
353.591,-868.990899772,-868.921337009,19.2,62.8,12.8,42,-868.976542,-868.915833,-868.87976,-871.739101,-871.68793,-871.654097,28.4,66.5,89.2,16.7,48.9,32.2,70.1,0.4634,0.3198,0.5736,1.285854,0.531221,0.326634,-16.233,-11.385,-2.42400000000001,-13.809,-0.044,-0.074,0.093
354.8145,-868.990020829,-868.922627803,19.7,62,13.2,41.4,-868.978672,-868.916424,-868.881985,-871.741548,-871.689309,-871.656952,27.1,66.2,87.8,15.2,48,32.8,68.3,0.4674,0.3231,0.5751,1.298971,0.530064,0.304194,-16.223,-12.159,-2.03200000000001,-14.191,-0.039,-0.069,0.094
356.038,-868.987852627,-868.922870192,21.1,61.8,14.1,41.3,-868.98059,-868.917155,-868.883816,-871.744012,-871.690765,-871.659504,25.9,65.7,86.6,13.7,47.1,33.4,66.7,0.4668,0.3283,0.5781,1.327898,0.523324,0.281151,-16.22,-12.897,-1.6615,-14.5585,-0.036,-0.062,0.087
357.2615,-868.984738894,-868.922158693,23,62.3,15.4,41.6,-868.982395,-868.918393,-868.885303,-871.746516,-871.692296,-871.661629,24.8,64.9,85.7,12.1,46.1,34,65.4,0.4564,0.3342,0.5806,1.383353,0.506382,0.254425,-16.226,-13.587,-1.31950000000001,-14.9065,-0.035,-0.056,0.072
358.485,-868.98112669,-868.920865419,25.3,63.1,16.9,42.2,-868.983826,-868.919593,-868.886239,-871.748441,-871.693415,-871.662986,23.9,64.2,85.1,10.9,45.4,34.5,64.5,0.4416,0.3419,0.5829,1.445276,0.486077,0.231257,-16.245,-14.205,-1.02,-15.225,-0.035,-0.05,0.052
359.7085,-868.977843302,-868.91976168,27.3,63.8,18.3,42.6,-868.984283,-868.920095,-868.885995,-871.749186,-871.693431,-871.663064,23.6,63.8,85.2,10.4,45.4,35,64.5,0.4219,0.352,0.5832,1.512683,0.464105,0.210764,-16.28,-14.736,-0.772000000000006,-15.508,-0.035,-0.044,0.029
360.932,-868.974963903,-868.91886981,29.2,64.4,19.5,43,-868.983789,-868.919627,-868.884773,-871.748745,-871.69245,-871.662063,23.9,64.1,86,10.7,46,35.3,65.1,0.4035,0.3622,0.5823,1.566218,0.447211,0.197716,-16.331,-15.167,-0.581999999999994,-15.749,-0.036,-0.038,0.006
362.1555,-868.972554029,-868.918167923,30.7,64.8,20.5,43.3,-868.982873,-868.918613,-868.883137,-871.747816,-871.691042,-871.660746,24.5,64.8,87,11.3,46.9,35.6,65.9,0.3878,0.3723,0.581,1.609605,0.434345,0.188813,-16.404,-15.482,-0.460999999999998,-15.943,-0.037,-0.034,-0.013
363.379,-868.971629891,-868.918481827,31.2,64.6,20.9,43.2,-868.981994,-868.917473,-868.88191,-871.747051,-871.689964,-871.659794,25,65.5,87.8,11.8,47.6,35.8,66.5,0.3815,0.3785,0.5818,1.631473,0.42875,0.18585,-16.5,-15.671,-0.414500000000004,-16.0855,-0.037,-0.029,-0.028
364.6025,-868.971852536,-868.919501628,31.1,64,20.8,42.7,-868.981662,-868.916697,-868.881369,-871.746893,-871.689484,-871.659598,25.2,66,88.1,11.9,47.9,36,66.6,0.3796,0.3803,0.5831,1.646906,0.424598,0.182847,-16.624,-15.726,-0.448999999999998,-16.175,-0.036,-0.026,-0.036
365.826,-868.972398305,-868.920249932,30.8,63.5,20.5,42.4,-868.981835,-868.916256,-868.881564,-871.747238,-871.689494,-871.660036,25.1,66.3,88,11.6,47.9,36.3,66.4,0.3839,0.3774,0.5853,1.654561,0.422093,0.179545,-16.777,-15.642,-0.567499999999995,-16.2095,-0.034,-0.023,-0.036
367.0495,-868.972748693,-868.920230278,30.5,63.5,20.4,42.4,-868.98287,-868.916479,-868.882715,-871.74821,-871.690069,-871.661195,24.5,66.1,87.3,11,47.5,36.5,65.6,0.391,0.3704,0.587,1.658809,0.419332,0.173975,-16.962,-15.422,-0.769999999999996,-16.192,-0.031,-0.021,-0.029
368.273,-868.973362232,-868.919875045,30.2,63.7,20.1,42.6,-868.984805,-868.917463,-868.884811,-871.749732,-871.691165,-871.662948,23.2,65.5,86,10.1,46.8,36.7,64.5,0.4004,0.3606,0.5878,1.65929,0.416521,0.167197,-17.178,-15.077,-1.0505,-16.1275,-0.028,-0.02,-0.016
369.4965,-868.974344669,-868.919454258,29.5,64,19.7,42.7,-868.986728,-868.918424,-868.886931,-871.75091,-871.691944,-871.664417,22,64.9,84.7,9.3,46.3,37,63.6,0.4104,0.3487,0.5873,1.652972,0.415122,0.160356,-17.424,-14.621,-1.4015,-16.0225,-0.024,-0.021,0.003
370.72,-868.975988637,-868.919469994,28.5,64,19,42.7,-868.988036,-868.918853,-868.888463,-871.751227,-871.69199,-871.665051,21.2,64.6,83.7,9.1,46.3,37.2,63.2,0.4226,0.3373,0.5875,1.636251,0.416728,0.1564,-17.696,-14.063,-1.81650000000001,-15.8795,-0.02,-0.022,0.025
371.9435,-868.978121256,-868.920011621,27.2,63.6,18.2,42.5,-868.988576,-868.918626,-868.889349,-871.750681,-871.691475,-871.664915,20.9,64.8,83.1,9.5,46.6,37.1,63.3,0.4387,0.3271,0.5884,1.596149,0.428345,0.160605,-17.989,-13.432,-2.27850000000001,-15.7105,-0.017,-0.024,0.048
373.167,-868.980141237,-868.920660695,25.9,63.2,17.3,42.2,-868.988441,-868.91813,-868.889435,-871.749659,-871.690655,-871.66429,21,65.1,83.1,10.1,47.1,37,63.7,0.4518,0.3204,0.5883,1.550907,0.443435,0.169646,-18.296,-12.757,-2.76949999999999,-15.5265,-0.015,-0.028,0.07
374.3905,-868.982202439,-868.921661765,24.6,62.6,16.4,41.8,-868.987771,-868.917481,-868.889028,-871.74836,-871.689997,-871.663426,21.4,65.5,83.3,10.9,47.6,36.7,64.2,0.4662,0.3173,0.5886,1.484847,0.469046,0.190736,-18.614,-12.068,-3.273,-15.341,-0.015,-0.032,0.088
375.614,-868.98397586,-868.922575425,23.5,62,15.7,41.4,-868.986819,-868.917285,-868.88829,-871.747237,-871.689858,-871.662592,22,65.6,83.8,11.6,47.6,36,64.8,0.4767,0.3183,0.5886,1.422334,0.493808,0.218714,-18.937,-11.394,-3.7715,-15.1655,-0.017,-0.038,0.101
376.8375,-868.984835861,-868.92267194,23,62,15.3,41.4,-868.98503,-868.917295,-868.886665,-871.745912,-871.689769,-871.66116,23.1,65.6,84.8,12.5,47.7,35.2,65.7,0.4784,0.3209,0.5891,1.384326,0.506754,0.247439,-19.265,-10.763,-4.25099999999999,-15.014,-0.021,-0.045,0.107
378.061,-868.984725646,-868.921831314,23,62.5,15.4,41.7,-868.983081,-868.91764,-868.884925,-871.744609,-871.690252,-871.659592,24.3,65.4,85.9,13.3,47.4,34.1,66.6,0.4787,0.3251,0.5902,1.34262,0.518157,0.285253,-19.593,-10.208,-4.6925,-14.9005,-0.028,-0.052,0.104
379.2845,-868.984080296,-868.920486569,23.4,63.3,15.7,42.3,-868.980915,-868.918785,-868.88282,-871.74374,-871.691084,-871.657822,25.7,64.7,87.2,13.8,46.9,33.1,67.7,0.4663,0.3309,0.5929,1.344623,0.511502,0.312716,-19.917,-9.756,-5.0805,-14.8365,-0.036,-0.059,0.093
380.508,-868.98340534,-868.919192077,23.9,64.1,15.9,42.9,-868.978372,-868.919577,-868.880301,-871.742492,-871.691745,-871.655583,27.3,64.2,88.8,14.6,46.5,31.9,69.2,0.4525,0.3393,0.5951,1.341122,0.5071,0.344628,-20.231,-9.429,-5.401,-14.83,-0.046,-0.067,0.076
381.7315,-868.983122323,-868.918377814,24,64.7,16.1,43.2,-868.975079,-868.919706,-868.876782,-871.740744,-871.691531,-871.652643,29.3,64.1,91,15.7,46.6,30.9,71,0.4294,0.3514,0.5953,1.356451,0.50112,0.368362,-20.525,-9.24799999999999,-5.63850000000001,-14.8865,-0.057,-0.074,0.054
382.955,-868.983216989,-868.918025443,24,64.9,16,43.3,-868.97141,-868.918905,-868.872751,-871.738516,-871.690503,-871.649385,31.6,64.6,93.6,17.1,47.2,30.1,73,0.405,0.3667,0.594,1.369649,0.500936,0.391268,-20.791,-9.22499999999999,-5.783,-15.008,-0.066,-0.08,0.032
384.1785,-868.984062285,-868.918440629,23.4,64.6,15.7,43.2,-868.968034,-868.917629,-868.86904,-871.736315,-871.68916,-871.64652,33.8,65.4,95.9,18.5,48.1,29.6,74.8,0.3849,0.3821,0.5924,1.377054,0.505306,0.414068,-21.018,-9.363,-5.8275,-15.1905,-0.074,-0.085,0.013
385.402,-868.985735351,-868.919691188,22.4,63.8,15,42.6,-868.965864,-868.916743,-868.866636,-871.734981,-871.688321,-871.644867,35.1,66,97.4,19.3,48.6,29.3,75.9,0.3687,0.3944,0.5894,1.381729,0.511797,0.433096,-21.198,-9.67400000000001,-5.762,-15.436,-0.08,-0.088,-0.003
386.6255,-868.987344967,-868.920942219,21.4,63.1,14.3,42.1,-868.964992,-868.916349,-868.865788,-871.734495,-871.688005,-871.644382,35.7,66.2,97.9,19.6,48.8,29.2,76.2,0.3619,0.4001,0.5878,1.384076,0.516848,0.444169,-21.328,-10.151,-5.5885,-15.7395,-0.083,-0.089,-0.011
387.849,-868.988328531,-868.921666887,20.8,62.6,13.9,41.8,-868.965695,-868.916749,-868.866727,-871.735087,-871.688385,-871.645216,35.2,65.9,97.3,19.3,48.6,29.3,75.7,0.363,0.3997,0.588,1.388581,0.51958,0.441149,-21.409,-10.78,-5.3145,-16.0945,-0.082,-0.088,-0.013
389.0725,-868.988557488,-868.921807279,20.6,62.5,13.8,41.8,-868.968194,-868.918183,-868.869665,-871.737024,-871.689744,-871.647596,33.7,65,95.5,18,47.7,29.7,74.2,0.3715,0.3916,0.5896,1.394063,0.519772,0.42349,-21.445,-11.543,-4.95099999999999,-16.494,-0.078,-0.085,-0.007
390.296,-868.988127504,-868.921527088,20.9,62.7,14,41.9,-868.971921,-868.920091,-868.873949,-871.739814,-871.691568,-871.651054,31.3,63.9,92.8,16.3,46.6,30.3,72,0.3852,0.3799,0.5913,1.400066,0.519151,0.393651,-21.443,-12.407,-4.518,-16.925,-0.071,-0.081,0.005
391.5195,-868.987213055,-868.921112057,21.5,62.9,14.3,42,-868.97592,-868.921624,-868.878535,-871.742702,-871.693145,-871.654835,28.8,62.9,89.9,14.5,45.6,31.1,69.6,0.4024,0.3665,0.5921,1.405434,0.518268,0.356193,-21.414,-13.338,-4.038,-17.376,-0.062,-0.075,0.022
392.743,-868.986119451,-868.921029433,22.2,63,14.8,42.1,-868.979345,-868.922027,-868.882532,-871.74496,-871.693862,-871.658206,26.7,62.6,87.4,13.1,45.1,32,67.5,0.4219,0.3521,0.5913,1.406224,0.516304,0.317501,-21.364,-14.31,-3.527,-17.837,-0.052,-0.068,0.04
393.9665,-868.98434518,-868.920931119,23.3,63.1,15.5,42.1,-868.982381,-868.921734,-868.8859,-871.746923,-871.694107,-871.661249,24.8,62.8,85.3,11.8,45,33.2,65.6,0.4401,0.3405,0.5899,1.409203,0.512175,0.279908,-21.299,-15.293,-3.003,-18.296,-0.041,-0.061,0.059
395.19,-868.98242261,-868.921341959,24.5,62.8,16.3,42,-868.984298,-868.920241,-868.88792,-871.74786,-871.693333,-871.66319,23.6,63.8,84,11.2,45.5,34.3,64.4,0.4577,0.3315,0.5884,1.409032,0.506058,0.247637,-21.23,-16.255,-2.4875,-18.7425,-0.031,-0.054,0.076
396.4135,-868.980513282,-868.92221972,25.7,62.2,17.1,41.6,-868.985672,-868.918506,-868.889088,-871.748373,-871.692252,-871.66439,22.7,64.8,83.3,10.9,46.1,35.2,63.6,0.4713,0.3252,0.5878,1.413802,0.4956,0.219766,-21.163,-17.167,-1.998,-19.165,-0.023,-0.047,0.087
397.637,-868.978319961,-868.922830691,27,61.9,18.1,41.3,-868.986574,-868.916873,-868.88952,-871.74846,-871.69108,-871.664762,22.1,65.9,83,10.9,46.9,36,63.4,0.4816,0.322,0.5895,1.423856,0.480947,0.198881,-21.107,-18,-1.5535,-19.5535,-0.016,-0.04,0.093
398.8605,-868.975572766,-868.922493353,28.8,62.1,19.2,41.5,-868.987103,-868.916025,-868.889338,-871.748512,-871.690045,-871.664448,21.8,66.4,83.1,10.8,47.5,36.7,63.6,0.481,0.3209,0.5924,1.463924,0.453104,0.177233,-21.071,-18.727,-1.172,-19.899,-0.012,-0.034,0.092
400.084,-868.972511839,-868.921147072,30.7,62.9,20.5,42,-868.987397,-868.915829,-868.888814,-871.748441,-871.689409,-871.663714,21.6,66.5,83.5,10.9,47.9,37,64,0.4759,0.3227,0.5958,1.503285,0.426873,0.16476,-21.061,-19.322,-0.869500000000002,-20.1915,-0.011,-0.029,0.083
