"Time Scaled","S0 CASSCF 2R","S1 CASSCF 2R","S0 CASSCF 2R Scaled","S1 CASSCF 2R Scaled","S0 CASSCF 2R Scaled CASPT2","S1 CASSCF 2R Scaled CASPT2","S0 CASSCF Energy","S1 CASSCF Energy","S2 CASSCF Energy","S0 CASPT2 Energy","S1 CASPT2 Energy","S2 CASPT2 Energy","Scaled S0 CASSCF Energy","Scaled S1 CASSCF Energy","Scaled S2 CASSCF Energy","Scaled S0 CASPT2 Energy","Scaled S1 CASPT2 Energy","Scaled S2 CASPT2 Energy","S0 Mulliken Charge","S1 Mulliken Charge","S2 Mulliken Charge","Oscillator Strength S0S1","Oscillator Strength S0S2","Oscillator Strength S1S2","Reactive TORS","Reactive HOOP","HOOP in phase","TAU overlap","full-BLA","beta-BLA","rpsb-BLA"
205.7461,-869.010585841,-868.953873466,32.8,68.4,22.9,47.8,-869.012134,-868.95159,-868.915697,-871.776726,-871.723094,-871.693198,31.7,69.6,92.2,18.5,52.2,33.7,0.4146,0.3589,0.5486,1.250485,0.663015,0.339507,-24.386,-16.658,-3.864,-20.522,-0.056,-0.069,0.037
206.9422,-869.012200703,-868.954045533,31.8,68.3,22.2,47.7,-869.014156,-868.951776,-868.918353,-871.777841,-871.723075,-871.695175,30.4,69.5,90.5,17.8,52.2,34.4,0.4238,0.3575,0.5455,1.240384,0.681412,0.31933,-24.259,-16.971,-3.64399999999999,-20.615,-0.051,-0.066,0.048
208.1384,-869.01406688,-868.954307523,30.6,68.1,21.4,47.6,-869.016181,-868.951954,-868.920671,-871.779142,-871.72327,-871.697089,29.1,69.4,89,17,52,35,0.4327,0.3579,0.5426,1.232046,0.695531,0.301108,-24.156,-17.3,-3.428,-20.728,-0.046,-0.062,0.057
209.3346,-869.015989839,-868.954539563,29.4,68,20.6,47.5,-869.018348,-868.952509,-868.922774,-871.780886,-871.724048,-871.699132,27.8,69.1,87.7,15.9,51.6,35.7,0.4399,0.3594,0.5411,1.228168,0.703007,0.286755,-24.083,-17.627,-3.22799999999999,-20.855,-0.042,-0.059,0.063
210.5308,-869.018105743,-868.955107518,28.1,67.6,19.6,47.3,-869.020166,-868.953102,-868.924144,-871.782597,-871.724977,-871.700697,26.6,68.7,86.9,14.8,51,36.2,0.4434,0.3617,0.5417,1.236733,0.698932,0.274826,-24.04,-17.935,-3.05249999999999,-20.9875,-0.039,-0.056,0.066
211.727,-869.019926345,-868.955684384,26.9,67.3,18.8,47,-869.021366,-868.953617,-868.924643,-871.783825,-871.725778,-871.701434,25.9,68.4,86.6,14,50.5,36.5,0.4448,0.364,0.5442,1.250504,0.685814,0.268572,-24.027,-18.209,-2.90899999999999,-21.118,-0.037,-0.053,0.064
212.9232,-869.021162486,-868.956194465,26.2,66.9,18.3,46.8,-869.021749,-868.953925,-868.924079,-871.784266,-871.726113,-871.700975,25.6,68.2,86.9,13.8,50.3,36.5,0.4417,0.3663,0.5489,1.274924,0.661591,0.265,-24.04,-18.438,-2.801,-21.239,-0.036,-0.052,0.058
214.1194,-869.021639621,-868.956480013,25.9,66.8,18.1,46.7,-869.021619,-868.954276,-868.922793,-871.784105,-871.72612,-871.699573,25.7,68,87.7,13.9,50.3,36.4,0.4347,0.3686,0.5541,1.30627,0.629851,0.263174,-24.076,-18.616,-2.72999999999999,-21.346,-0.037,-0.05,0.049
215.3156,-869.021662505,-868.956778756,25.9,66.6,18.1,46.5,-869.020904,-868.954518,-868.92075,-871.783279,-871.725698,-871.697271,26.1,67.8,89,14.4,50.5,36.1,0.4244,0.3722,0.5594,1.340486,0.594997,0.263052,-24.127,-18.744,-2.6915,-21.4355,-0.039,-0.05,0.037
216.5118,-869.021173735,-868.956912142,26.2,66.5,18.3,46.5,-869.019921,-868.954603,-868.918452,-871.782156,-871.725075,-871.694773,26.8,67.8,90.4,15.1,50.9,35.8,0.4145,0.3774,0.5635,1.362489,0.566639,0.264959,-24.188,-18.821,-2.68349999999999,-21.5045,-0.041,-0.05,0.024
217.708,-869.020427819,-868.956862694,26.6,66.5,18.6,46.5,-869.018287,-868.954063,-868.915602,-871.780521,-871.723996,-871.69191,27.8,68.1,92.2,16.1,51.6,35.5,0.4054,0.3827,0.5666,1.377003,0.543976,0.268862,-24.253,-18.85,-2.7015,-21.5515,-0.043,-0.05,0.013
218.9042,-869.0190386,-868.956181773,27.5,66.9,19.2,46.8,-869.016659,-868.953374,-868.912965,-871.779129,-871.723088,-871.689572,28.8,68.5,93.9,17,52.2,35.2,0.3977,0.387,0.5685,1.385803,0.52696,0.27272,-24.319,-18.833,-2.74299999999999,-21.576,-0.045,-0.05,0.003
220.1004,-869.017592466,-868.955355632,28.4,67.5,19.9,47.1,-869.015439,-868.95278,-868.911133,-871.778364,-871.722721,-871.688246,29.6,68.9,95,17.5,52.4,34.9,0.3948,0.3887,0.5704,1.385119,0.516086,0.276704,-24.383,-18.773,-2.80500000000001,-21.578,-0.046,-0.05,-0.003
221.2966,-869.016469131,-868.954707832,29.1,67.9,20.3,47.4,-869.014611,-868.952274,-868.910101,-871.778115,-871.722706,-871.687807,30.1,69.2,95.7,17.6,52.4,34.8,0.3945,0.3875,0.5716,1.382737,0.508599,0.277764,-24.444,-18.675,-2.88449999999999,-21.5595,-0.046,-0.05,-0.005
222.4928,-869.015652584,-868.954201649,29.6,68.2,20.7,47.7,-869.014272,-868.951901,-868.910062,-871.778256,-871.722959,-871.688153,30.3,69.4,95.7,17.5,52.2,34.7,0.3987,0.3825,0.5723,1.373464,0.505382,0.276915,-24.5,-18.546,-2.977,-21.523,-0.045,-0.049,-0.003
223.689,-869.015259079,-868.953928853,29.9,68.4,20.9,47.8,-869.014381,-868.951732,-868.910765,-871.778584,-871.72318,-871.688986,30.2,69.6,95.3,17.3,52.1,34.8,0.4013,0.3759,0.5709,1.36925,0.504286,0.270462,-24.551,-18.397,-3.077,-21.474,-0.044,-0.049,0.002
224.8852,-869.015250814,-868.953861206,29.9,68.4,20.9,47.8,-869.015191,-868.952101,-868.912457,-871.779287,-871.723647,-871.690448,29.7,69.3,94.2,16.9,51.8,34.9,0.4042,0.3683,0.5686,1.365756,0.505719,0.260842,-24.595,-18.239,-3.178,-21.417,-0.042,-0.049,0.009
226.0814,-869.015912704,-868.954343281,29.5,68.1,20.6,47.6,-869.015996,-868.952413,-868.914333,-871.77972,-871.723776,-871.691801,29.2,69.1,93,16.6,51.7,35.1,0.4065,0.3609,0.5651,1.363674,0.509238,0.249678,-24.634,-18.079,-3.27749999999999,-21.3565,-0.04,-0.049,0.018
227.2776,-869.016566755,-868.954760154,29,67.8,20.3,47.4,-869.016764,-868.952755,-868.916231,-871.78006,-871.723797,-871.693113,28.7,68.9,91.8,16.4,51.7,35.3,0.408,0.3546,0.5612,1.363515,0.514309,0.238539,-24.669,-17.926,-3.37150000000001,-21.2975,-0.038,-0.049,0.028
228.4738,-869.017194434,-868.955166261,28.7,67.6,20,47.2,-869.017343,-868.952962,-868.917986,-871.780333,-871.723853,-871.69439,28.4,68.8,90.7,16.2,51.7,35.5,0.4113,0.3492,0.558,1.356768,0.523172,0.23182,-24.704,-17.786,-3.459,-21.245,-0.037,-0.05,0.038
229.67,-869.017639934,-868.955452978,28.4,67.4,19.8,47.1,-869.017642,-868.953053,-868.919325,-871.780613,-871.724053,-871.695549,28.2,68.7,89.9,16.1,51.6,35.5,0.415,0.3463,0.5558,1.346104,0.534703,0.230103,-24.741,-17.667,-3.53700000000001,-21.204,-0.037,-0.051,0.046
230.8662,-869.017828223,-868.955602143,28.3,67.3,19.7,47,-869.017648,-868.953019,-868.920197,-871.780881,-871.724436,-871.696537,28.2,68.7,89.3,15.9,51.3,35.4,0.42,0.3453,0.5549,1.328944,0.549317,0.234968,-24.785,-17.578,-3.6035,-21.1815,-0.037,-0.052,0.053
232.0624,-869.017752785,-868.95562675,28.3,67.3,19.8,47,-869.017468,-868.953074,-868.920561,-871.781141,-871.724926,-871.697229,28.3,68.7,89.1,15.7,51,35.3,0.4218,0.3465,0.5547,1.315064,0.56368,0.243209,-24.836,-17.531,-3.6525,-21.1835,-0.038,-0.053,0.058
233.2586,-869.017533759,-868.955670822,28.4,67.3,19.9,47,-869.017095,-868.953188,-868.920472,-871.781187,-871.725394,-871.697429,28.5,68.6,89.2,15.7,50.7,35,0.4234,0.3498,0.5555,1.300721,0.576874,0.256124,-24.893,-17.546,-3.6735,-21.2195,-0.04,-0.055,0.059
234.4548,-869.017173815,-868.955761634,28.7,67.2,20,47,-869.016779,-868.953679,-868.92011,-871.781155,-871.725871,-871.697191,28.7,68.3,89.4,15.7,50.4,34.7,0.4207,0.3547,0.5576,1.296568,0.585174,0.269585,-24.952,-17.638,-3.657,-21.295,-0.043,-0.056,0.058
235.651,-869.016930294,-868.956162452,28.8,67,20.1,46.8,-869.016329,-868.95421,-868.919319,-871.780743,-871.726048,-871.696277,29,68,89.9,16,50.3,34.3,0.4161,0.3609,0.5604,1.297012,0.590112,0.284358,-25.008,-17.816,-3.596,-21.412,-0.046,-0.058,0.054
236.8472,-869.01660692,-868.956584429,29,66.7,20.3,46.6,-869.01548,-868.954381,-868.91791,-871.779735,-871.72565,-871.694585,29.6,67.9,90.8,16.6,50.6,34,0.4111,0.3677,0.5636,1.298494,0.592997,0.300901,-25.054,-18.082,-3.486,-21.568,-0.049,-0.059,0.048
238.0434,-869.015908876,-868.956653335,29.5,66.6,20.6,46.6,-869.014036,-868.953905,-868.915724,-871.778089,-871.724526,-871.692146,30.5,68.2,92.1,17.6,51.3,33.7,0.4055,0.3751,0.5669,1.302783,0.594174,0.317235,-25.08,-18.437,-3.3215,-21.7585,-0.052,-0.06,0.042
239.2396,-869.014632214,-868.956045072,30.3,67,21.1,46.8,-869.012476,-868.95311,-868.913351,-871.776425,-871.723275,-871.689721,31.4,68.7,93.6,18.7,52,33.3,0.4017,0.3818,0.5698,1.305527,0.595392,0.334269,-25.078,-18.879,-3.09950000000001,-21.9785,-0.054,-0.061,0.036
240.4358,-869.013199927,-868.955145622,31.2,67.6,21.8,47.2,-869.011128,-868.952212,-868.911261,-871.775142,-871.722273,-871.687821,32.3,69.3,94.9,19.5,52.7,33.2,0.402,0.3869,0.5729,1.303512,0.597581,0.351764,-25.044,-19.401,-2.8215,-22.2225,-0.056,-0.061,0.031
241.632,-869.011927977,-868.95420176,32,68.2,22.3,47.7,-869.010358,-868.95156,-868.909892,-871.774544,-871.721785,-871.686836,32.8,69.7,95.8,19.9,53,33.1,0.405,0.3904,0.5759,1.298795,0.60087,0.367029,-24.976,-19.993,-2.4915,-22.4845,-0.056,-0.06,0.029
242.8282,-869.01114732,-868.953548702,32.4,68.6,22.7,47.9,-869.010014,-868.950916,-868.909067,-871.774371,-871.721458,-871.686434,33,70.1,96.3,20,53.2,33.2,0.4093,0.392,0.5779,1.296175,0.604382,0.375658,-24.876,-20.646,-2.11500000000001,-22.761,-0.055,-0.059,0.028
244.0244,-869.010756374,-868.952939878,32.7,69,22.8,48.2,-869.01083,-868.951059,-868.909577,-871.775191,-871.721874,-871.687213,32.5,70,96,19.5,52.9,33.4,0.4134,0.3919,0.5788,1.295985,0.607768,0.375524,-24.751,-21.34,-1.7055,-23.0455,-0.052,-0.057,0.028
245.2206,-869.011493307,-868.953141389,32.2,68.8,22.5,48.1,-869.012859,-868.952057,-868.911497,-871.776956,-871.722983,-871.689129,31.2,69.3,94.8,18.4,52.2,33.8,0.4171,0.3899,0.5778,1.296902,0.611626,0.364534,-24.609,-22.053,-1.27800000000001,-23.331,-0.049,-0.054,0.03
246.4168,-869.013425711,-868.95421251,31,68.2,21.7,47.6,-869.015736,-868.953768,-868.914446,-871.779376,-871.724608,-871.691817,29.4,68.3,93,16.8,51.2,34.4,0.4183,0.3861,0.5756,1.304647,0.612055,0.344707,-24.458,-22.768,-0.844999999999999,-23.613,-0.045,-0.052,0.033
247.613,-869.016215986,-868.955990975,29.3,67.1,20.5,46.9,-869.018515,-868.955332,-868.917428,-871.781625,-871.725964,-871.694436,27.6,67.3,91.1,15.4,50.4,35,0.4166,0.3812,0.5715,1.318518,0.608978,0.316945,-24.305,-23.465,-0.420000000000002,-23.885,-0.041,-0.049,0.036
248.8092,-869.018912561,-868.957592313,27.6,66.1,19.3,46.2,-869.020467,-868.956144,-868.919741,-871.783158,-871.72669,-871.696436,26.4,66.8,89.6,14.5,49.9,35.4,0.415,0.3748,0.5667,1.332874,0.602162,0.288304,-24.159,-24.127,-0.015999999999991,-24.143,-0.037,-0.046,0.038
250.0054,-869.020796884,-868.958458033,26.4,65.5,18.4,45.8,-869.021661,-868.956329,-868.921397,-871.784237,-871.727087,-871.698067,25.7,66.7,88.6,13.8,49.6,35.8,0.4139,0.3686,0.5614,1.342879,0.594181,0.262106,-24.025,-24.736,0.355499999999992,-24.3805,-0.033,-0.044,0.04
251.2016,-869.021923139,-868.9586959,25.7,65.4,18,45.7,-869.021921,-868.955826,-868.922084,-871.784732,-871.72708,-871.699051,25.5,67,88.2,13.5,49.7,36.2,0.4125,0.3628,0.5566,1.352259,0.58357,0.239794,-23.913,-25.277,0.681999999999988,-24.595,-0.031,-0.043,0.041
252.3978,-869.022141904,-868.958228143,25.5,65.7,17.9,45.9,-869.021289,-868.954802,-868.921854,-871.784595,-871.726722,-871.699335,25.9,67.6,88.3,13.6,49.9,36.3,0.4112,0.3585,0.5526,1.356175,0.572801,0.225114,-23.828,-25.733,0.952500000000001,-24.7805,-0.029,-0.042,0.04
253.594,-869.021496985,-868.957221912,26,66.3,18.1,46.3,-869.019784,-868.953293,-868.920644,-871.783683,-871.725869,-871.698676,26.9,68.6,89.1,14.1,50.4,36.3,0.4096,0.356,0.5502,1.355735,0.561907,0.217198,-23.779,-26.092,1.15650000000001,-24.9355,-0.029,-0.042,0.038
254.7902,-869.020022966,-868.955710381,26.9,67.2,18.8,47,-869.018239,-868.952153,-868.919179,-871.782629,-871.725099,-871.697605,27.8,69.3,90,14.8,50.9,36.1,0.405,0.3559,0.5484,1.356818,0.548771,0.213276,-23.772,-26.338,1.283,-25.055,-0.03,-0.043,0.033
255.9864,-869.018565134,-868.954509616,27.8,68,19.4,47.5,-869.017144,-868.951809,-868.917964,-871.781813,-871.724772,-871.696511,28.5,69.5,90.7,15.3,51.1,35.8,0.3984,0.3575,0.5482,1.357254,0.534355,0.213124,-23.808,-26.462,1.327,-25.135,-0.032,-0.044,0.027
257.1826,-869.017614116,-868.954061174,28.4,68.3,19.8,47.7,-869.016361,-868.952064,-868.916893,-871.781105,-871.724733,-871.695301,29,69.3,91.4,15.8,51.1,35.3,0.3902,0.3614,0.549,1.355675,0.519682,0.216043,-23.889,-26.462,1.28649999999999,-25.1755,-0.035,-0.045,0.021
258.3788,-869.017026735,-868.954179309,28.8,68.2,20.1,47.7,-869.015846,-868.952665,-868.915975,-871.780499,-871.724866,-871.694049,29.3,69,92,16.1,51,34.9,0.3836,0.3661,0.5517,1.348404,0.506623,0.22217,-24.009,-26.352,1.17150000000001,-25.1805,-0.038,-0.047,0.014
259.575,-869.01671231,-868.954646074,29,67.9,20.2,47.5,-869.015284,-868.953214,-868.914958,-871.779833,-871.72496,-871.692671,29.7,68.6,92.6,16.6,51,34.4,0.3793,0.3711,0.5556,1.336122,0.495764,0.230914,-24.163,-26.149,0.992999999999995,-25.156,-0.042,-0.048,0.009
260.7712,-869.016329329,-868.955079891,29.2,67.6,20.4,47.3,-869.014613,-868.95351,-868.913875,-871.779106,-871.724961,-871.691258,30.1,68.4,93.3,17,51,34,0.3805,0.3748,0.5617,1.316849,0.488303,0.242337,-24.344,-25.88,0.768000000000001,-25.112,-0.045,-0.049,0.006
261.9674,-869.015776562,-868.955326327,29.5,67.5,20.6,47.2,-869.01429,-868.953903,-868.913173,-871.778773,-871.725248,-871.690319,30.3,68.2,93.8,17.2,50.8,33.6,0.3857,0.3769,0.5685,1.294311,0.484753,0.255608,-24.542,-25.573,0.515500000000003,-25.0575,-0.047,-0.05,0.006
263.1636,-869.015483915,-868.955741945,29.7,67.2,20.8,47,-869.014115,-868.954071,-868.912652,-871.778477,-871.725379,-871.68954,30.4,68.1,94.1,17.4,50.7,33.3,0.3946,0.3774,0.5754,1.270779,0.486458,0.269729,-24.749,-25.254,0.252499999999998,-25.0015,-0.048,-0.051,0.01
264.3598,-869.015267551,-868.955994139,29.9,67.1,20.9,46.9,-869.014185,-868.954078,-868.91241,-871.77821,-871.725264,-871.689006,30.4,68.1,94.2,17.6,50.8,33.2,0.405,0.3771,0.5803,1.25001,0.494779,0.284518,-24.955,-24.945,-0.00500000000001,-24.95,-0.048,-0.051,0.015
265.5559,-869.015213364,-868.956120851,29.9,67,20.9,46.8,-869.014838,-868.954231,-868.912794,-871.778232,-871.725106,-871.688985,30,68,94,17.6,50.9,33.3,0.4155,0.3768,0.5827,1.233782,0.510907,0.298721,-25.154,-24.661,-0.246499999999997,-24.9075,-0.047,-0.05,0.024
266.7521,-869.015698972,-868.95639878,29.6,66.8,20.7,46.7,-869.016232,-868.954766,-868.914008,-871.778791,-871.72515,-871.689725,29.1,67.6,93.2,17.2,50.9,33.7,0.4239,0.3772,0.5826,1.224418,0.534458,0.310618,-25.339,-24.408,-0.465500000000006,-24.8735,-0.044,-0.048,0.033
267.9483,-869.016911364,-868.957027994,28.8,66.4,20.1,46.4,-869.017954,-868.955352,-868.915723,-871.77965,-871.725226,-871.690989,28,67.3,92.1,16.7,50.8,34.1,0.4305,0.3782,0.5804,1.221185,0.563258,0.318374,-25.509,-24.193,-0.657999999999987,-24.851,-0.042,-0.047,0.043
269.1445,-869.018457133,-868.957673847,27.9,66,19.5,46.1,-869.019463,-868.955514,-868.91749,-871.780438,-871.725092,-871.692428,27.1,67.2,91,16.2,50.9,34.7,0.4362,0.3787,0.5772,1.219431,0.594329,0.321148,-25.661,-24.02,-0.820499999999996,-24.8405,-0.038,-0.045,0.051
270.3407,-869.01979743,-868.957893875,27,65.9,18.9,46,-869.020583,-868.955263,-868.919132,-871.781182,-871.724899,-871.694008,26.3,67.3,90,15.7,51,35.3,0.4407,0.3782,0.5733,1.219665,0.623158,0.317886,-25.795,-23.891,-0.951999999999998,-24.843,-0.035,-0.043,0.058
271.5369,-869.020766023,-868.957689055,26.4,66,18.5,46.1,-869.021233,-868.954685,-868.920519,-871.781879,-871.724769,-871.695651,25.9,67.7,89.1,15.3,51.1,35.8,0.4444,0.3771,0.5697,1.22137,0.646316,0.309432,-25.911,-23.802,-1.0545,-24.8565,-0.033,-0.042,0.062
272.7331,-869.021286121,-868.957151576,26.1,66.3,18.2,46.4,-869.021217,-868.953763,-868.921364,-871.782271,-871.724565,-871.69699,26,68.3,88.6,15,51.2,36.2,0.4465,0.3751,0.566,1.225419,0.661487,0.298037,-26.01,-23.752,-1.12899999999999,-24.881,-0.032,-0.042,0.063
273.9293,-869.021169836,-868.956273204,26.2,66.9,18.3,46.7,-869.020571,-868.952728,-868.92159,-871.782254,-871.724266,-871.697781,26.4,68.9,88.5,15,51.4,36.4,0.4461,0.3723,0.5631,1.23517,0.667038,0.286337,-26.094,-23.733,-1.1805,-24.9135,-0.031,-0.042,0.061
275.1255,-869.020456098,-868.955285605,26.6,67.5,18.6,47.2,-869.019679,-868.952036,-868.921456,-871.782064,-871.72413,-871.698158,26.9,69.4,88.6,15.2,51.5,36.3,0.4421,0.3696,0.561,1.250509,0.664515,0.2763,-26.162,-23.738,-1.212,-24.95,-0.033,-0.044,0.055
276.3217,-869.019542637,-868.954625829,27.2,67.9,19,47.5,-869.018851,-868.952032,-868.921174,-871.781906,-871.724354,-871.698256,27.4,69.4,88.7,15.3,51.4,36.1,0.4344,0.3673,0.5592,1.271575,0.655936,0.269854,-26.217,-23.759,-1.22900000000001,-24.988,-0.035,-0.047,0.046
277.5179,-869.018738496,-868.954625761,27.7,67.9,19.3,47.5,-869.018026,-868.952509,-868.920632,-871.781673,-871.724782,-871.698008,28,69.1,89.1,15.4,51.1,35.7,0.4242,0.3666,0.5571,1.291696,0.645827,0.268523,-26.261,-23.786,-1.2375,-25.0235,-0.039,-0.05,0.035
278.7141,-869.018028773,-868.955026981,28.1,67.7,19.7,47.3,-869.01704,-868.953141,-868.919649,-871.78126,-871.725241,-871.697342,28.6,68.7,89.7,15.7,50.8,35.1,0.4125,0.3679,0.5549,1.307357,0.63596,0.272352,-26.297,-23.811,-1.243,-25.054,-0.043,-0.054,0.024
279.9103,-869.017188303,-868.955541926,28.7,67.3,20,47.1,-869.015801,-868.953637,-868.918237,-871.780684,-871.725692,-871.696367,29.4,68.4,90.6,16,50.5,34.5,0.4018,0.3708,0.5534,1.31321,0.626748,0.281796,-26.326,-23.83,-1.24799999999999,-25.078,-0.048,-0.059,0.014
281.1065,-869.016126824,-868.955899985,29.3,67.1,20.5,46.9,-869.014712,-868.954232,-868.916905,-871.780396,-871.726526,-871.695602,30,68,91.4,16.2,50,33.8,0.3956,0.3743,0.5535,1.307399,0.616628,0.295504,-26.347,-23.84,-1.2535,-25.0935,-0.053,-0.063,0.005
282.3027,-869.015220263,-868.956380169,29.9,66.8,20.9,46.7,-869.01331,-868.954317,-868.91524,-871.779827,-871.72702,-871.694508,30.9,67.9,92.5,16.6,49.7,33.1,0.3923,0.377,0.5554,1.294792,0.602681,0.30836,-26.361,-23.842,-1.25949999999999,-25.1015,-0.057,-0.067,-0.001
283.4989,-869.013967023,-868.956376659,30.7,66.8,21.4,46.7,-869.0117,-868.953925,-868.913356,-871.778881,-871.726993,-871.69299,31.9,68.2,93.6,17.1,49.7,32.6,0.3915,0.3784,0.5589,1.280422,0.584131,0.317746,-26.363,-23.84,-1.2615,-25.1015,-0.06,-0.07,-0.004
284.6951,-869.012468313,-868.955928041,31.6,67.1,22.1,46.9,-869.0104,-868.953432,-868.911814,-871.777853,-871.726699,-871.691393,32.7,68.5,94.6,17.8,49.9,32.1,0.3951,0.3777,0.5642,1.261887,0.56366,0.323811,-26.353,-23.839,-1.25700000000001,-25.096,-0.061,-0.072,-0.004
285.8913,-869.01124123,-868.955457174,32.4,67.4,22.6,47.1,-869.009735,-868.953128,-868.910833,-871.776932,-871.726193,-871.689905,33.2,68.7,95.2,18.4,50.2,31.8,0.3994,0.3756,0.5687,1.246961,0.543637,0.324769,-26.328,-23.847,-1.2405,-25.0875,-0.061,-0.072,0
287.0875,-869.010602533,-868.955202077,32.8,67.6,22.9,47.2,-869.010264,-868.953509,-868.910938,-871.77669,-871.725994,-871.689132,32.8,68.4,95.2,18.5,50.3,31.8,0.4042,0.3729,0.5727,1.236429,0.527627,0.321918,-26.288,-23.869,-1.20950000000001,-25.0785,-0.059,-0.071,0.006
288.2837,-869.01111325,-868.955655777,32.5,67.3,22.7,47,-869.011429,-868.954025,-868.911607,-871.77675,-871.725736,-871.688759,32.1,68.1,94.7,18.5,50.5,32,0.409,0.3698,0.5752,1.229478,0.517753,0.317366,-26.235,-23.912,-1.1615,-25.0735,-0.056,-0.068,0.015
289.4799,-869.01221605,-868.956263599,31.8,66.9,22.2,46.7,-869.012779,-868.954235,-868.91244,-871.776924,-871.725257,-871.688654,31.2,68,94.2,18.4,50.8,32.4,0.4149,0.367,0.5765,1.224409,0.515055,0.312364,-26.171,-23.98,-1.0955,-25.0755,-0.052,-0.063,0.026
290.6761,-869.013456206,-868.95658152,31,66.7,21.7,46.6,-869.014196,-868.954105,-868.913397,-871.777331,-871.724755,-871.688978,30.4,68.1,93.6,18.1,51.1,33,0.4216,0.3645,0.577,1.219288,0.519161,0.307293,-26.101,-24.073,-1.014,-25.087,-0.047,-0.058,0.037
291.8723,-869.014727299,-868.956566769,30.2,66.7,21.1,46.6,-869.015656,-868.953751,-868.914499,-871.778075,-871.724402,-871.689833,29.4,68.3,92.9,17.7,51.3,33.6,0.4284,0.363,0.5764,1.214699,0.528914,0.301321,-26.035,-24.188,-0.923500000000004,-25.1115,-0.041,-0.053,0.047
293.0685,-869.016032032,-868.956305986,29.4,66.9,20.5,46.7,-869.016841,-868.953039,-868.915462,-871.778798,-871.723947,-871.690813,28.7,68.7,92.3,17.2,51.6,34.4,0.434,0.3628,0.5748,1.211349,0.542565,0.293843,-25.979,-24.324,-0.827500000000001,-25.1515,-0.036,-0.047,0.056
294.2647,-869.017083353,-868.955656988,28.7,67.3,20.1,47,-869.017322,-868.951755,-868.915872,-871.778943,-871.722931,-871.691315,28.4,69.5,92.1,17.1,52.3,35.2,0.4375,0.3634,0.5728,1.211937,0.557488,0.284136,-25.941,-24.476,-0.732500000000002,-25.2085,-0.031,-0.042,0.061
295.4609,-869.017479065,-868.954387364,28.5,68.1,19.9,47.6,-869.017982,-868.950994,-868.916589,-871.779291,-871.722228,-871.69201,28,70,91.6,16.9,52.7,35.8,0.4372,0.3653,0.5702,1.221096,0.570368,0.272012,-25.924,-24.643,-0.640500000000003,-25.2835,-0.028,-0.037,0.063
296.6571,-869.018117836,-868.953590114,28.1,68.6,19.6,47.9,-869.018965,-868.951041,-868.917724,-871.779931,-871.722021,-871.692923,27.4,70,90.9,16.5,52.8,36.3,0.4328,0.3678,0.5675,1.24043,0.578591,0.258653,-25.93,-24.825,-0.552500000000009,-25.3775,-0.026,-0.034,0.06
297.8533,-869.019140699,-868.953553266,27.4,68.6,19.2,47.9,-869.020351,-868.951992,-868.919346,-871.780997,-871.7225,-871.694204,26.5,69.4,89.9,15.8,52.5,36.7,0.4257,0.3708,0.5653,1.267171,0.582285,0.245738,-25.959,-25.02,-0.469499999999997,-25.4895,-0.026,-0.032,0.055
299.0495,-869.020609339,-868.954394919,26.5,68.1,18.5,47.6,-869.02159,-868.953233,-868.920893,-871.782073,-871.723293,-871.695498,25.7,68.6,88.9,15.1,52,36.9,0.4181,0.3742,0.5633,1.294129,0.584031,0.235809,-26.005,-25.228,-0.388499999999993,-25.6165,-0.027,-0.032,0.046
300.2457,-869.021948415,-868.955522737,25.7,67.4,17.9,47.1,-869.022518,-868.954531,-868.922171,-871.783193,-871.724421,-871.696852,25.1,67.8,88.1,14.4,51.3,36.9,0.4105,0.3778,0.5617,1.317538,0.585949,0.229765,-26.063,-25.445,-0.308999999999997,-25.754,-0.029,-0.032,0.037
301.4419,-869.022982625,-868.956711632,25,66.6,17.5,46.5,-869.022876,-868.955538,-868.922913,-871.784172,-871.72566,-871.698105,24.9,67.2,87.6,13.8,50.5,36.7,0.4044,0.3817,0.5604,1.333712,0.589554,0.228143,-26.125,-25.664,-0.230500000000006,-25.8945,-0.031,-0.034,0.028
302.6381,-869.023428052,-868.957618586,24.7,66,17.3,46.2,-869.022501,-868.955991,-868.922981,-871.784753,-871.726741,-871.699008,25.1,66.9,87.6,13.5,49.9,36.4,0.4019,0.3849,0.5601,1.337543,0.596216,0.231973,-26.185,-25.875,-0.155000000000001,-26.03,-0.034,-0.037,0.021
303.8343,-869.023118553,-868.958014797,24.9,65.8,17.4,46,-869.021455,-868.955901,-868.922371,-871.784807,-871.727407,-871.699392,25.8,66.9,88,13.4,49.4,36,0.4001,0.3874,0.5597,1.33681,0.602516,0.238083,-26.234,-26.069,-0.08250000000001,-26.1515,-0.037,-0.041,0.015
305.0305,-869.022102861,-868.957873275,25.6,65.9,17.9,46,-869.019429,-868.954912,-868.920744,-871.783722,-871.727041,-871.698558,27.1,67.6,89,14.1,49.7,35.6,0.3999,0.3888,0.5598,1.330742,0.608338,0.246333,-26.267,-26.235,-0.015999999999991,-26.251,-0.04,-0.045,0.012
306.2267,-869.020104297,-868.956865081,26.8,66.5,18.7,46.5,-869.017313,-868.953838,-868.918951,-871.782203,-871.726244,-871.697192,28.4,68.2,90.1,15.1,50.2,35.1,0.3995,0.3886,0.56,1.324528,0.611621,0.254413,-26.278,-26.367,0.044499999999999,-26.3225,-0.043,-0.049,0.011
